,LSA,District,Latitude,Longitude,Site Type
6300,Haryana,Charkhi Dadri,28.63412,76.12634,GBT
6301,Haryana,Charkhi Dadri,28.61898,76.17831,GBT
6302,Haryana,Charkhi Dadri,28.45701,76.10469,GBT
6303,Haryana,Charkhi Dadri,28.45011,75.94327,GBT
6304,Haryana,Charkhi Dadri,28.75657,76.39007,GBT
6305,Haryana,Charkhi Dadri,28.66014,76.06739,GBT
6306,Haryana,Charkhi Dadri,28.77968,76.34251,GBT
6307,Haryana,Charkhi Dadri,28.57214,76.03368,GBT
6308,Haryana,Charkhi Dadri,28.54154,75.87622,GBT
6309,Haryana,Charkhi Dadri,28.57796,75.96925,GBT
6310,Haryana,Charkhi Dadri,28.66507,76.16472,GBT
6311,Haryana,Charkhi Dadri,28.55538,75.84908,GBT
6312,Haryana,Charkhi Dadri,28.57873,76.26369,GBM
6313,Haryana,Charkhi Dadri,28.58712,76.26888,GBT
6314,Haryana,Charkhi Dadri,28.59646,76.27443,GBT
6315,Haryana,Charkhi Dadri,28.71505,76.35346,GBT
6316,Haryana,Charkhi Dadri,28.61476,76.31848,GBT
6317,Haryana,Charkhi Dadri,28.59272,76.26703,GBT
6318,Haryana,Charkhi Dadri,28.59841,76.26965,GBT
6319,Haryana,Charkhi Dadri,28.59282,76.28336,GBT
6320,Haryana,Charkhi Dadri,28.59605,76.25567,GBT
6321,Haryana,Charkhi Dadri,28.60253,76.27465,GBT
6322,Haryana,Charkhi Dadri,28.45476,76.02823,GBT
6323,Haryana,Charkhi Dadri,28.56495,76.15653,GBT
6324,Haryana,Charkhi Dadri,28.63749,76.20406,GBT
6325,Haryana,Charkhi Dadri,28.56131,76.03906,GBT
6326,Haryana,Charkhi Dadri,28.59458,76.10095,GBT
6327,Haryana,Charkhi Dadri,28.57331,75.90047,GBT
6328,Haryana,Charkhi Dadri,28.53709,75.97897,GBT
6329,Haryana,Charkhi Dadri,28.47968,76.04282,GBT
6330,Haryana,Charkhi Dadri,28.42059,76.02237,GBT
6331,Haryana,Charkhi Dadri,28.60528,76.05065,GBT
6332,Haryana,Charkhi Dadri,28.55139,75.95027,GBT
6333,Haryana,Charkhi Dadri,28.50825,75.84668,GBT
6334,Haryana,Charkhi Dadri,28.59995,75.98366,GBT
6335,Haryana,Charkhi Dadri,28.55261,75.98441,GBT
6336,Haryana,Charkhi Dadri,28.47441,75.95509,GBT
6337,Haryana,Charkhi Dadri,28.46645,75.91029,GBT
6338,Haryana,Charkhi Dadri,28.58272,75.93096,GBM
6339,Haryana,Charkhi Dadri,28.45531,76.07909,GBT
6340,Haryana,Charkhi Dadri,28.61199,76.21773,GBT
6341,Haryana,Charkhi Dadri,28.59892,76.27954,RTT
6342,Haryana,Charkhi Dadri,28.59035,76.27055,RTT
6343,Haryana,Charkhi Dadri,28.59396,76.27995,RTT
6344,Haryana,Charkhi Dadri,28.58211,76.27158,RTT
6345,Haryana,Charkhi Dadri,28.59327,76.27189,RTP
6346,Haryana,Charkhi Dadri,28.59953,76.29223,GBT
6347,Haryana,Charkhi Dadri,28.58911,76.25341,RTP
6348,Haryana,Charkhi Dadri,28.60277,76.26528,GBT
6349,Haryana,Charkhi Dadri,28.58934,76.25353,COW(GBT)
6350,Haryana,Charkhi Dadri,28.58619,76.27509,COW(GBT)
6351,Haryana,Charkhi Dadri,28.59198,76.27744,RTP
6352,Haryana,Charkhi Dadri,28.59561,76.28972,GBT
6353,Haryana,Charkhi Dadri,28.61769,76.28458,GBT
6354,Haryana,Charkhi Dadri,28.46514,76.17662,GBT
6355,Haryana,Charkhi Dadri,28.51981,76.14852,GBT
6356,Haryana,Charkhi Dadri,28.55271,76.19685,GBT
6357,Haryana,Charkhi Dadri,28.61661,76.22092,GBT
6358,Haryana,Charkhi Dadri,28.71171,76.29296,GBT
6359,Haryana,Charkhi Dadri,28.72597,76.31792,GBT
6360,Haryana,Charkhi Dadri,28.60907,76.41302,COW(GBT)
6361,Haryana,Charkhi Dadri,28.62933,76.25397,GBT
6362,Haryana,Charkhi Dadri,28.51786,76.31406,GBT
6363,Haryana,Charkhi Dadri,28.42486,76.06871,GBT
6364,Haryana,Charkhi Dadri,28.54026,76.12833,GBT
6365,Haryana,Charkhi Dadri,28.52154,76.10716,GBT
6366,Haryana,Charkhi Dadri,28.44708,76.17538,GBT
6367,Haryana,Charkhi Dadri,28.57331,76.41481,GBT
6368,Haryana,Charkhi Dadri,28.77207,76.33328,GBT
6369,Haryana,Charkhi Dadri,28.60685,76.17318,GBT
6370,Haryana,Charkhi Dadri,28.66447,76.19072,GBT
6371,Haryana,Charkhi Dadri,28.50723,76.17087,GBT
6372,Haryana,Charkhi Dadri,28.49751,76.13117,GBT
6373,Haryana,Charkhi Dadri,28.64772,76.29627,GBT
6374,Haryana,Charkhi Dadri,28.61433,76.07518,GBT
6375,Haryana,Charkhi Dadri,28.51602,76.13746,GBT
6376,Haryana,Charkhi Dadri,28.53441,76.22565,GBT
6377,Haryana,Charkhi Dadri,28.59481,76.261467,LPBTS
6378,Haryana,Charkhi Dadri,28.594983,76.261333,LPBTS
6379,Haryana,Charkhi Dadri,28.594772,76.261378,LPBTS
6380,Haryana,Charkhi Dadri,28.596679,76.278196,LPBTS
6381,Haryana,Charkhi Dadri,28.596595,76.278182,LPBTS
6382,Haryana,Charkhi Dadri,28.596577,76.278172,LPBTS
6383,Haryana,Charkhi Dadri,28.781803,76.337739,LPBTS
6384,Haryana,Charkhi Dadri,28.781841,76.337733,LPBTS
6385,Haryana,Charkhi Dadri,28.781775,76.33781,LPBTS
6386,Haryana,Charkhi Dadri,28.59572,76.26731,RTP
6387,Haryana,Charkhi Dadri,28.60368,76.27159,RTP
6388,Haryana,Charkhi Dadri,28.65724,76.22731,RTP
6389,Haryana,Charkhi Dadri,28.59873,76.26595,RTP
6390,Haryana,Charkhi Dadri,28.66356,76.16243,RTP
6391,Haryana,Charkhi Dadri,28.59797,76.27248,RTP
6392,Haryana,Charkhi Dadri,28.77838,76.33813,COW(GBT)
6393,Haryana,Charkhi Dadri,28.63542,76.40378,GBT
6394,Haryana,Charkhi Dadri,28.59702,76.28091,RTT
6395,Haryana,Charkhi Dadri,28.71132,76.28881,GBT
6396,Haryana,Charkhi Dadri,28.58774,76.26976,GBT
6397,Haryana,Charkhi Dadri,28.59742,76.15078,GBT
6398,Haryana,Charkhi Dadri,28.51068,76.01637,GBT
6399,Haryana,Charkhi Dadri,28.63267,76.33981,GBT
6400,Haryana,Charkhi Dadri,28.45154,76.02469,GBT
6401,Haryana,Charkhi Dadri,28.68031,76.35095,GBT
6402,Haryana,Charkhi Dadri,28.57426,76.31113,GBT
6403,Haryana,Charkhi Dadri,28.48755,75.98887,GBT
6404,Haryana,Charkhi Dadri,28.48348,76.23251,GBT
6405,Haryana,Charkhi Dadri,28.50704,76.20025,GBT
6406,Haryana,Charkhi Dadri,28.70979,76.35916,GBT
6407,Haryana,Charkhi Dadri,28.49874,76.09803,GBT
6408,Haryana,Faridabad,28.26981,77.45053,RTP
6409,Haryana,Faridabad,29.50597,75.44772,GBT
6410,Haryana,Faridabad,28.08492,77.33688,GBM
6411,Haryana,Faridabad,28.14451,77.33025,GBT
6412,Haryana,Faridabad,28.21481,77.27585,GBM
6413,Haryana,Faridabad,28.25383,77.37398,GBT
6414,Haryana,Faridabad,28.30371,77.39126,GBT
6415,Haryana,Faridabad,28.22065,77.44573,GBT
6416,Haryana,Faridabad,28.25748,77.46217,GBT
6417,Haryana,Faridabad,29.46926,75.51828,GBT
6418,Haryana,Faridabad,28.34674,77.41997,GBT
6419,Haryana,Faridabad,28.27634,77.32815,GBT
6420,Haryana,Faridabad,28.39268,77.36028,GBT
6421,Haryana,Faridabad,28.25611,77.45671,GBT
6422,Haryana,Faridabad,28.27248,77.28687,GBT
6423,Haryana,Faridabad,28.33482,77.19337,GBT
6424,Haryana,Faridabad,28.35048,77.39964,GBT
6425,Haryana,Faridabad,28.41692,77.37737,GBT
6426,Haryana,Faridabad,28.34536,77.39569,GBT
6427,Haryana,Faridabad,28.35315,77.45834,GBT
6428,Haryana,Faridabad,28.3709,77.47161,GBT
6429,Haryana,Faridabad,28.4171,77.41138,GBT
6430,Haryana,Faridabad,28.39905,77.43154,GBT
6431,Haryana,Faridabad,28.34683,77.41977,GBT
6432,Haryana,Faridabad,28.37896,77.41034,GBT
6433,Haryana,Faridabad,28.26881,77.39959,GBT
6434,Haryana,Faridabad,28.23018,77.39548,GBT
6435,Haryana,Faridabad,28.29307,77.36107,GBT
6436,Haryana,Faridabad,28.30112,77.28522,GBT
6437,Haryana,Faridabad,28.35301,77.23952,GBT
6438,Haryana,Faridabad,28.25953,77.36703,GBT
6439,Haryana,Faridabad,28.30121,77.3868,GBT
6440,Haryana,Faridabad,28.36539,77.4201,GBT
6441,Haryana,Faridabad,28.40861,77.1959,GBT
6442,Haryana,Faridabad,28.3021,77.3362,GBT
6443,Haryana,Faridabad,28.2913,77.41904,GBT
6444,Haryana,Faridabad,28.33813,77.19468,GBT
6445,Haryana,Faridabad,28.03388,77.37543,GBT
6446,Haryana,Faridabad,28.31995,77.18188,GBT
6447,Haryana,Faridabad,27.91081,77.36084,GBT
6448,Haryana,Faridabad,28.13641,77.33384,GBT
6449,Haryana,Faridabad,28.23381,77.39581,GBT
6450,Haryana,Faridabad,28.32475,77.46284,GBT
6451,Haryana,Faridabad,28.32739,77.24149,GBT
6452,Haryana,Faridabad,28.27245,77.28687,GBT
6453,Haryana,Faridabad,28.24649,77.34972,GBT
6454,Haryana,Faridabad,28.38482,77.44691,GBT
6455,Haryana,Faridabad,28.32402,77.20586,GBT
6456,Haryana,Faridabad,28.25615,77.46304,GBT
6457,Haryana,Faridabad,28.34955,77.39829,GBT
6458,Haryana,Faridabad,28.29507,77.41953,GBT
6459,Haryana,Faridabad,28.34298,77.19512,GBT
6460,Haryana,Faridabad,28.25315,77.41443,GBT
6461,Haryana,Faridabad,28.29926,77.45855,GBT
6462,Haryana,Faridabad,28.30411,77.20072,GBT
6463,Haryana,Faridabad,28.35927,77.44863,GBT
6464,Haryana,Faridabad,28.36879,77.46989,GBT
6465,Haryana,Faridabad,28.221504,77.44444,GBT
6466,Haryana,Faridabad,29.71342,75.88671,GBT
6467,Haryana,Faridabad,28.31449,77.21506,GBT
6468,Haryana,Faridabad,27.884,77.38345,RTT
6469,Haryana,Faridabad,29.67743,75.57593,GBM
6470,Haryana,Faridabad,28.29431,77.42111,GBT
6471,Haryana,Faridabad,28.22536,77.44469,GBT
6472,Haryana,Faridabad,28.30309,77.20267,GBT
6473,Haryana,Faridabad,28.23254,77.39821,GBT
6474,Haryana,Faridabad,28.26489,77.41876,GBT
6475,Haryana,Faridabad,28.32746,77.46452,GBT
6476,Haryana,Faridabad,28.30816,77.45725,GBT
6477,Haryana,Faridabad,28.27757,77.33078,GBT
6478,Haryana,Faridabad,28.25528,77.39413,GBT
6479,Haryana,Faridabad,28.29627,77.22726,GBT
6480,Haryana,Faridabad,28.24245,77.42753,GBT
6481,Haryana,Faridabad,28.25314,77.41432,GBT
6482,Haryana,Faridabad,28.25939,77.34682,GBT
6483,Haryana,Faridabad,28.26103,77.46352,GBT
6484,Haryana,Faridabad,28.22655,77.44338,GBT
6485,Haryana,Fatehabad,29.26991,75.25871,GBM
6486,Haryana,Fatehabad,29.80606,75.82401,RTT
6487,Haryana,Fatehabad,29.71561,75.90721,RTT
6488,Haryana,Fatehabad,29.51451,75.44198,RTT
6489,Haryana,Fatehabad,29.51577,75.42489,RTT
6490,Haryana,Fatehabad,29.49483,75.43127,GBT
6491,Haryana,Fatehabad,29.54017,75.71467,GBT
6492,Haryana,Fatehabad,29.3861,75.34638,GBT
6493,Haryana,Fatehabad,29.68822,75.57395,GBT
6494,Haryana,Fatehabad,29.51332,75.46156,RTT
6495,Haryana,Fatehabad,29.36139,75.40568,GBT
6496,Haryana,Fatehabad,29.51527,75.45076,RTP
6497,Haryana,Fatehabad,29.53735,75.71017,RTP
6498,Haryana,Fatehabad,29.44836,75.66868,GBT
6499,Haryana,Fatehabad,29.69152,75.57748,GBT
6500,Haryana,Fatehabad,29.50266,75.45432,RTT
6501,Haryana,Fatehabad,29.65395,75.46588,GBT
6502,Haryana,Fatehabad,29.401,75.40175,GBT
6503,Haryana,Fatehabad,29.57579,75.88558,GBT
6504,Haryana,Fatehabad,29.57081,75.84691,GBT
6505,Haryana,Fatehabad,29.59948,75.85524,GBT
6506,Haryana,Fatehabad,29.6655,75.56649,GBT
6507,Haryana,Fatehabad,29.49653,75.63271,GBT
6508,Haryana,Fatehabad,29.56552,75.73318,GBT
6509,Haryana,Fatehabad,29.68076,75.89353,GBT
6510,Haryana,Fatehabad,29.51291,75.44225,GBT
6511,Haryana,Fatehabad,29.68121,75.57829,GBT
6512,Haryana,Fatehabad,29.41913,75.55071,GBT
6513,Haryana,Fatehabad,29.68682,75.57375,GBT
6514,Haryana,Fatehabad,29.48891,75.42354,GBT
6515,Haryana,Fatehabad,29.39459,75.34657,GBT
6516,Haryana,Fatehabad,29.52393,75.35284,GBT
6517,Haryana,Fatehabad,29.53682,75.70509,GBT
6518,Haryana,Fatehabad,29.80767,75.82783,GBT
6519,Haryana,Fatehabad,29.62021,75.93193,GBT
6520,Haryana,Fatehabad,29.44192,75.73843,GBT
6521,Haryana,Fatehabad,29.69713,75.83443,GBT
6522,Haryana,Fatehabad,29.54999,75.55031,GBT
6523,Haryana,Fatehabad,29.56111,75.40155,GBT
6524,Haryana,Fatehabad,29.55399,75.59474,GBT
6525,Haryana,Fatehabad,29.65602,75.42112,GBT
6526,Haryana,Fatehabad,29.49408,75.70989,GBT
6527,Haryana,Fatehabad,29.56922,75.49275,GBT
6528,Haryana,Fatehabad,29.38727,75.45847,GBT
6529,Haryana,Fatehabad,29.36139,75.40555,GBT
6530,Haryana,Fatehabad,29.40105,75.28819,GBT
6531,Haryana,Fatehabad,29.40189,75.39848,GBT
6532,Haryana,Fatehabad,29.41294,75.31818,GBT
6533,Haryana,Fatehabad,29.28446,75.29876,GBT
6534,Haryana,Fatehabad,29.38731,75.25423,GBT
6535,Haryana,Fatehabad,29.68026,75.89203,GBT
6536,Haryana,Fatehabad,29.57691,75.80163,GBT
6537,Haryana,Fatehabad,29.56551,75.73311,GBT
6538,Haryana,Fatehabad,29.56917,75.84693,GBT
6539,Haryana,Fatehabad,29.43461,75.60076,GBT
6540,Haryana,Fatehabad,29.46029,75.56608,GBT
6541,Haryana,Fatehabad,29.75409,75.85864,GBT
6542,Haryana,Fatehabad,29.53366,75.76464,GBT
6543,Haryana,Fatehabad,29.47394,74.74075,GBT
6544,Haryana,Fatehabad,29.40569,75.61572,GBT
6545,Haryana,Fatehabad,29.40574,75.50486,GBT
6546,Haryana,Fatehabad,29.73319,75.75034,GBT
6547,Haryana,Fatehabad,29.33172,75.32713,GBT
6548,Haryana,Fatehabad,29.59678,75.78773,GBT
6549,Haryana,Fatehabad,29.68991,75.36545,GBT
6550,Haryana,Fatehabad,29.73559,75.60283,GBT
6551,Haryana,Fatehabad,29.63993,75.78671,GBT
6552,Haryana,Fatehabad,29.48013,75.39041,GBT
6553,Haryana,Fatehabad,29.62689,75.50497,GBT
6554,Haryana,Fatehabad,29.34026,75.28339,GBT
6555,Haryana,Fatehabad,29.76155,75.43614,GBT
6556,Haryana,Fatehabad,29.44831,75.42245,GBT
6557,Haryana,Fatehabad,29.48982,75.67283,GBT
6558,Haryana,Fatehabad,29.63969,75.87593,GBT
6559,Haryana,Fatehabad,29.38107,75.57451,GBT
6560,Haryana,Fatehabad,29.52531,75.52124,GBT
6561,Haryana,Fatehabad,29.69409,75.74279,GBT
6562,Haryana,Fatehabad,29.64614,75.37631,GBT
6563,Haryana,Fatehabad,29.71839,75.48926,GBT
6564,Haryana,Fatehabad,29.71988,75.56197,GBT
6565,Haryana,Fatehabad,29.76316,75.54318,GBT
6566,Haryana,Fatehabad,29.56657,75.33354,GBT
6567,Haryana,Fatehabad,29.73739,75.68548,GBT
6568,Haryana,Fatehabad,29.49322,75.33895,GBT
6569,Haryana,Fatehabad,29.37868,75.54302,GBT
6570,Haryana,Fatehabad,29.62302,75.44911,GBT
6571,Haryana,Fatehabad,29.47505,75.61035,GBT
6572,Haryana,Fatehabad,29.60007,75.67316,GBT
6573,Haryana,Fatehabad,29.78971,75.78938,GBT
6574,Haryana,Fatehabad,29.71481,75.40057,GBT
6575,Haryana,Fatehabad,29.70288,75.51285,GBT
6576,Haryana,Fatehabad,29.51211,75.45286,RTT
6577,Haryana,Fatehabad,29.50612,75.46343,RTT
6578,Haryana,Fatehabad,29.72309,75.90293,RTT
6579,Haryana,Fatehabad,29.38433,75.34424,RTT
6580,Haryana,Fatehabad,29.50764,75.44885,RTT
6581,Haryana,Fatehabad,29.51416,75.45943,RTT
6582,Haryana,Fatehabad,29.51903,75.45424,RTT
6583,Haryana,Fatehabad,29.71243,75.90095,RTT
6584,Haryana,Fatehabad,29.71054,75.90873,RTT
6585,Haryana,Fatehabad,29.51571,75.45562,RTT
6586,Haryana,Fatehabad,29.45078,75.45452,GBT
6587,Haryana,Fatehabad,29.67752,75.5765,GBT
6588,Haryana,Fatehabad,29.69671,75.83437,GBT
6589,Haryana,Fatehabad,29.67056,75.93245,GBT
6590,Haryana,Fatehabad,29.62184,75.93185,GBT
6591,Haryana,Fatehabad,29.76634,75.67672,GBT
6592,Haryana,Fatehabad,29.7709,75.491,GBT
6593,Haryana,Fatehabad,29.50351,75.46916,RTP
6594,Haryana,Fatehabad,29.40281,75.28644,GBT
6595,Haryana,Fatehabad,29.71288,75.39918,GBT
6596,Haryana,Fatehabad,29.38472,75.34214,GBT
6597,Haryana,Fatehabad,29.31075,75.26022,GBT
6598,Haryana,Fatehabad,29.27044,75.25976,GBT
6599,Haryana,Fatehabad,29.50289,75.36067,GBT
6600,Haryana,Fatehabad,29.74827,75.82895,GBT
6601,Haryana,Fatehabad,29.39167,75.34152,GBT
6602,Haryana,Fatehabad,29.50719,75.46284,GBT
6603,Haryana,Fatehabad,29.50926,75.45123,GBT
6604,Haryana,Fatehabad,29.51052,75.457,RTT
6605,Haryana,Fatehabad,29.51472,75.45859,RTT
6606,Haryana,Fatehabad,29.66525,75.72482,GBT
6607,Haryana,Fatehabad,29.51516,75.44766,GBT
6608,Haryana,Fatehabad,29.7237,75.90575,GBT
6609,Haryana,Fatehabad,29.72922,75.5186,GBT
6610,Haryana,Fatehabad,29.59625,75.78363,GBT
6611,Haryana,Fatehabad,29.65207,75.81792,GBT
6612,Haryana,Fatehabad,29.61887,75.67168,GBT
6613,Haryana,Fatehabad,29.75528,75.45761,GBT
6614,Haryana,Fatehabad,29.80317,75.82439,GBT
6615,Haryana,Fatehabad,29.73635,75.43206,GBT
6616,Haryana,Fatehabad,29.49377,75.53967,GBT
6617,Haryana,Fatehabad,29.45162,75.66866,GBT
6618,Haryana,Fatehabad,29.65571,75.46508,GBT
6619,Haryana,Fatehabad,29.54856,75.55007,GBT
6620,Haryana,Fatehabad,29.51074,75.55983,GBT
6621,Haryana,Fatehabad,29.51045,75.64583,GBT
6622,Haryana,Fatehabad,29.71742,75.79401,GBT
6623,Haryana,Fatehabad,29.65812,75.42312,GBT
6624,Haryana,Fatehabad,29.7313,75.64241,GBT
6625,Haryana,Fatehabad,29.70211,75.51779,GBT
6626,Haryana,Fatehabad,29.75089,75.78072,GBT
6627,Haryana,Fatehabad,29.43749,75.73835,GBT
6628,Haryana,Fatehabad,29.72055,75.89728,GBT
6629,Haryana,Fatehabad,29.56981,75.4951,GBT
6630,Haryana,Fatehabad,29.44208,75.36653,GBT
6631,Haryana,Fatehabad,29.56688,75.38011,GBT
6632,Haryana,Fatehabad,29.41587,75.31564,GBT
6633,Haryana,Fatehabad,29.3857,75.25421,GBT
6634,Haryana,Fatehabad,29.61389,75.32644,GBT
6635,Haryana,Fatehabad,29.3637,75.68762,GBT
6636,Haryana,Fatehabad,29.29732,75.34164,GBT
6637,Haryana,Fatehabad,29.46349,75.52202,GBT
6638,Haryana,Fatehabad,29.41381,75.5482,GBT
6639,Haryana,Fatehabad,29.5696,75.65361,GBT
6640,Haryana,Fatehabad,29.50683,75.30765,GBT
6641,Haryana,Fatehabad,29.48694,75.42115,GBT
6642,Haryana,Fatehabad,29.71448,75.90255,RTT
6643,Haryana,Fatehabad,29.52913,75.82873,GBT
6644,Haryana,Fatehabad,29.53324,75.71216,GBT
6645,Haryana,Fatehabad,29.79247,75.76736,GBT
6646,Haryana,Fatehabad,29.60996,75.54066,GBT
6647,Haryana,Fatehabad,29.68571,75.78114,GBT
6648,Haryana,Fatehabad,29.61411,75.89066,GBT
6649,Haryana,Fatehabad,29.29735,75.34064,GBT
6650,Haryana,Fatehabad,29.79384,75.73022,GBT
6651,Haryana,Fatehabad,29.49097,75.33777,GBT
6652,Haryana,Fatehabad,29.40815,75.61665,GBT
6653,Haryana,Fatehabad,29.61999,75.45048,GBT
6654,Haryana,Fatehabad,29.40446,75.50497,GBT
6655,Haryana,Fatehabad,29.68638,75.58097,RTT
6656,Haryana,Fatehabad,29.68241,75.56922,GBT
6657,Haryana,Fatehabad,29.66393,75.72594,GBT
6658,Haryana,Fatehabad,29.44671,75.67596,GBT
6659,Haryana,Fatehabad,29.39493,75.43789,GBT
6660,Haryana,Fatehabad,29.54974,75.54804,GBT
6661,Haryana,Fatehabad,29.65694,75.42226,GBT
6662,Haryana,Fatehabad,29.52765,75.71027,GBT
6663,Haryana,Fatehabad,29.71373,75.89598,GBT
6664,Haryana,Fatehabad,29.38387,75.34102,GBT
6665,Haryana,Fatehabad,29.52904,75.82947,GBT
6666,Haryana,Fatehabad,29.56948,75.37743,GBT
6667,Haryana,Fatehabad,29.45455,75.45429,GBT
6668,Haryana,Fatehabad,29.62581,75.72742,GBT
6669,Haryana,Fatehabad,29.51946,75.35442,GBT
6670,Haryana,Fatehabad,29.49147,75.63552,GBT
6671,Haryana,Fatehabad,29.75851,75.66414,GBT
6672,Haryana,Fatehabad,29.65483,75.34274,GBT
6673,Haryana,Fatehabad,29.72622,75.52287,GBT
6674,Haryana,Fatehabad,29.76868,75.49196,GBT
6675,Haryana,Fatehabad,29.50766,75.44862,GBT
6676,Haryana,Fatehabad,29.67632,75.93393,GBT
6677,Haryana,Fatehabad,29.71909,75.90236,GBT
6678,Haryana,Fatehabad,29.50989,75.45737,RTT
6679,Haryana,Fatehabad,29.38923,75.34339,RTT
6680,Haryana,Fatehabad,29.70944,75.89986,RTT
6681,Haryana,Fatehabad,29.53641,75.70761,RTT
6682,Haryana,Fatehabad,29.71329,75.90635,RTT
6683,Haryana,Fatehabad,29.45313,75.45461,GBT
6684,Haryana,Fatehabad,29.52296,75.35259,GBT
6685,Haryana,Fatehabad,29.56739,75.37721,GBT
6686,Haryana,Fatehabad,29.46619,75.51471,GBT
6687,Haryana,Fatehabad,29.65511,75.46416,GBT
6688,Haryana,Fatehabad,29.52661,75.82962,GBT
6689,Haryana,Fatehabad,29.49651,75.63161,GBT
6690,Haryana,Fatehabad,29.62191,75.72244,GBT
6691,Haryana,Fatehabad,29.72716,75.52293,GBT
6692,Haryana,Fatehabad,29.69711,75.83628,GBT
6693,Haryana,Fatehabad,29.44443,75.36631,GBT
6694,Haryana,Fatehabad,29.31015,75.26488,GBT
6695,Haryana,Fatehabad,29.62058,75.67115,GBT
6696,Haryana,Fatehabad,29.68995,75.36539,GBT
6697,Haryana,Fatehabad,29.73735,75.43158,GBT
6698,Haryana,Fatehabad,29.73207,75.64206,GBT
6699,Haryana,Fatehabad,29.74994,75.78072,GBT
6700,Haryana,Fatehabad,29.64794,75.81633,GBT
6701,Haryana,Fatehabad,29.40043,75.40588,GBT
6702,Haryana,Fatehabad,29.46021,75.56841,GBT
6703,Haryana,Fatehabad,29.79424,75.72821,GBT
6704,Haryana,Fatehabad,29.38714,75.45869,GBT
6705,Haryana,Fatehabad,29.55748,75.77851,GBT
6706,Haryana,Fatehabad,29.60017,75.85009,GBT
6707,Haryana,Fatehabad,29.56599,75.65399,GBT
6708,Haryana,Fatehabad,29.69741,75.77162,GBT
6709,Haryana,Fatehabad,29.67083,75.65924,GBT
6710,Haryana,Fatehabad,29.71411,75.71487,GBT
6711,Haryana,Fatehabad,29.66098,75.52119,GBT
6712,Haryana,Fatehabad,29.67624,75.93472,GBT
6713,Haryana,Fatehabad,29.62041,75.34313,GBT
6714,Haryana,Fatehabad,29.57605,75.88642,GBT
6715,Haryana,Fatehabad,29.40554,75.61604,GBT
6716,Haryana,Fatehabad,29.41726,75.54921,GBT
6717,Haryana,Fatehabad,29.60916,75.54082,GBT
6718,Haryana,Fatehabad,29.66382,75.72604,GBT
6719,Haryana,Fatehabad,29.51406,75.55807,GBT
6720,Haryana,Fatehabad,29.33004,75.36316,GBT
6721,Haryana,Fatehabad,29.52009,75.44303,GBT
6722,Haryana,Fatehabad,29.53687,75.71132,RTT
6723,Haryana,Fatehabad,29.38666,75.25443,RTT
6724,Haryana,Fatehabad,29.54119,75.31259,GBT
6725,Haryana,Fatehabad,29.47511,75.29819,GBT
6726,Haryana,Fatehabad,29.48211,75.47713,GBT
6727,Haryana,Fatehabad,29.74473,75.82819,GBT
6728,Haryana,Fatehabad,29.54107,75.70727,RTP
6729,Haryana,Fatehabad,29.59628,75.61742,GBT
6730,Haryana,Fatehabad,29.34905,75.59978,GBT
6731,Haryana,Fatehabad,29.66702,75.69135,GBT
6732,Haryana,Fatehabad,29.63592,75.58779,GBT
6733,Haryana,Fatehabad,29.53183,75.70113,GBT
6734,Haryana,Fatehabad,29.51571,75.42401,RTT
6735,Haryana,Fatehabad,29.51439,75.43321,GBT
6736,Haryana,Fatehabad,29.50644,75.45515,GBT
6737,Haryana,Fatehabad,29.36999,75.48681,GBT
6738,Haryana,Fatehabad,29.37866,75.33863,GBT
6739,Haryana,Fatehabad,29.51117,75.45393,RTT
6740,Haryana,Fatehabad,29.68618,75.58052,RTT
6741,Haryana,Fatehabad,29.45551,75.72738,GBT
6742,Haryana,Fatehabad,29.70549,75.59471,RTT
6743,Haryana,Fatehabad,29.63336,75.55859,GBT
6744,Haryana,Fatehabad,29.55203,75.59739,RTT
6745,Haryana,Fatehabad,29.36132,75.40571,RTT
6746,Haryana,Fatehabad,29.412063,75.319708,RTT
6747,Haryana,Fatehabad,29.52098,75.77177,GBT
6748,Haryana,Fatehabad,29.77811,75.72713,GBT
6749,Haryana,Fatehabad,29.69018,75.56706,GBT
6750,Haryana,Fatehabad,29.53237,75.70291,GBT
6751,Haryana,Fatehabad,29.70413,75.89635,RTT
6752,Haryana,Fatehabad,29.50252,75.47155,RTT
6753,Haryana,Fatehabad,29.67945,75.72491,GBM
6754,Haryana,Fatehabad,29.52965,75.70699,GBM
6755,Haryana,Fatehabad,29.80331,75.81924,GBT
6756,Haryana,Fatehabad,29.50771,75.44426,GBT
6757,Haryana,Fatehabad,29.51079,75.45824,GBT
6758,Haryana,Fatehabad,29.38376,75.33898,GBT
6759,Haryana,Fatehabad,29.41731,75.54981,GBT
6760,Haryana,Fatehabad,29.38577,75.34583,GBT
6761,Haryana,Fatehabad,29.68201,75.56954,GBT
6762,Haryana,Fatehabad,29.70905,75.90289,GBT
6763,Haryana,Fatehabad,29.80577,75.82665,GBT
6764,Haryana,Fatehabad,29.71133,75.89374,GBT
6765,Haryana,Fatehabad,29.44702,75.37003,GBT
6766,Haryana,Fatehabad,29.62249,75.34364,GBT
6767,Haryana,Fatehabad,29.54587,75.55048,GBT
6768,Haryana,Fatehabad,29.56873,75.65413,GBT
6769,Haryana,Fatehabad,29.55401,75.59461,GBT
6770,Haryana,Fatehabad,29.46386,75.51904,GBT
6771,Haryana,Fatehabad,29.46259,75.56845,GBT
