LSA,District,Latitude,Longitude,Site Type
Haryana,Rohtak,28.899067,76.593867,LPBTS
Haryana,Rohtak,28.884083,76.585156,LPBTS
Haryana,Rohtak,28.884161,76.585111,LPBTS
Haryana,Rohtak,28.884222,76.584867,LPBTS
Haryana,Rohtak,28.891122,76.631756,LPBTS
Haryana,Rohtak,28.891139,76.631689,LPBTS
Haryana,Rohtak,28.891083,76.631711,LPBTS
Haryana,Rohtak,28.886967,76.584756,LPBTS
Haryana,Rohtak,28.886983,76.584867,LPBTS
Haryana,Rohtak,28.887058,76.584784,LPBTS
Haryana,Rohtak,28.896722,76.639756,LPBTS
Haryana,Rohtak,28.896644,76.639733,LPBTS
Haryana,Rohtak,28.896789,76.639867,LPBTS
Haryana,Rohtak,28.91055,76.596178,LPBTS
Haryana,Rohtak,28.910567,76.596222,LPBTS
Haryana,Rohtak,28.910589,76.59621,LPBTS
Haryana,Rohtak,28.884961,76.633533,LPBTS
Haryana,Rohtak,28.884944,76.633556,LPBTS
Haryana,Rohtak,28.884921,76.633519,LPBTS
Haryana,Rohtak,28.877459,76.575041,LPBTS
Haryana,Rohtak,28.877461,76.575044,LPBTS
Haryana,Rohtak,28.877439,76.575067,LPBTS
Haryana,Rohtak,28.883894,76.595578,LPBTS
Haryana,Rohtak,28.883889,76.59561,LPBTS
Haryana,Rohtak,28.883906,76.595578,LPBTS
Haryana,Rohtak,28.914415,76.566466,LPBTS
Haryana,Rohtak,28.914422,76.566444,LPBTS
Haryana,Rohtak,28.914417,76.566467,LPBTS
Haryana,Rohtak,28.901894,76.553578,LPBTS
Haryana,Rohtak,28.90191,76.553578,LPBTS
Haryana,Rohtak,28.90193,76.553575,LPBTS
Haryana,Rohtak,28.88927,76.61631,LPBTS
Haryana,Rohtak,28.88927,76.61631,LPBTS
Haryana,Rohtak,28.88927,76.61635,LPBTS
Haryana,Rohtak,28.88622,76.59715,RTP
Haryana,Rohtak,28.88107,76.61446,RTP
Haryana,Rohtak,28.87739,76.59605,RTP
Haryana,Rohtak,28.88928,76.58629,RTP
Haryana,Rohtak,28.87374,76.67714,GBT
Haryana,Rohtak,28.85914,76.66721,GBT
Haryana,Rohtak,28.78367,76.76978,GBT
Haryana,Rohtak,28.75965,76.77033,GBT
Haryana,Rohtak,28.81122,76.76977,GBT
Haryana,Rohtak,28.77978,76.76833,GBM
Haryana,Rohtak,28.84463,76.67629,GBT
Haryana,Rohtak,28.84648,76.71818,GBT
Haryana,Rohtak,28.83731,76.74987,GBT
Haryana,Rohtak,28.75379,76.70301,GBT
Haryana,Rohtak,28.77302,76.77011,GBT
Haryana,Rohtak,28.86018,76.76211,GBT
Haryana,Rohtak,28.82809,76.66183,GBT
Haryana,Rohtak,28.81225,76.80723,GBT
Haryana,Rohtak,28.77612,76.79183,GBT
Haryana,Rohtak,28.76538,76.72562,GBT
Haryana,Rohtak,28.77343,76.758485,LPBTS
Haryana,Rohtak,28.773433,76.758489,LPBTS
Haryana,Rohtak,28.77361,76.758489,LPBTS
Haryana,Rohtak,28.772406,76.770778,LPBTS
Haryana,Rohtak,28.772428,76.770844,LPBTS
Haryana,Rohtak,28.772494,76.770733,LPBTS
Haryana,Rohtak,28.813389,76.806911,LPBTS
Haryana,Rohtak,28.81352,76.80691,LPBTS
Haryana,Rohtak,28.813439,76.806889,LPBTS
Haryana,Rohtak,28.97285,76.55739,GBT
Haryana,Rohtak,28.87305,76.61913,GBM
Haryana,Rohtak,28.87852,76.62457,GBM
Haryana,Rohtak,28.87858,76.61404,GBM
Haryana,Rohtak,28.90997,76.59852,RTT
Haryana,Rohtak,28.89016,76.61182,RTP
Haryana,Rohtak,28.94747,76.64489,GBT
Haryana,Rohtak,28.8759,76.64707,GBT
Haryana,Rohtak,28.88317,76.58829,RTT
Haryana,Rohtak,28.94628,76.71269,GBT
Haryana,Rohtak,28.80246,76.47355,GBT
Haryana,Rohtak,28.84642,76.60504,GBT
Haryana,Rohtak,28.97358,76.63259,GBT
Haryana,Rohtak,28.86943,76.74334,GBT
Haryana,Rohtak,28.89451,76.64383,GBT
Haryana,Rohtak,28.90056,76.61901,GBT
Haryana,Rohtak,28.777229,76.770465,GBT
Haryana,Rohtak,28.96501,76.29441,GBT
Haryana,Rohtak,29.00958,76.50851,GBT
Haryana,Rohtak,28.87991,76.51306,GBT
Haryana,Rohtak,29.03473,76.65315,GBT
Haryana,Rohtak,28.89712,76.58402,RTT
Haryana,Rohtak,28.88681,76.58999,RTT
Haryana,Rohtak,28.90132,76.57411,RTT
Haryana,Rohtak,28.89641,76.58861,RTT
Haryana,Rohtak,28.88449,76.60467,RTT
Haryana,Rohtak,28.90418,76.55951,GBT
Haryana,Rohtak,28.87492,76.58456,RTT
Haryana,Rohtak,28.88197,76.62158,GBT
Haryana,Rohtak,28.96554,76.38718,GBT
Haryana,Rohtak,28.93352,76.73625,GBT
Haryana,Rohtak,28.82098,76.44489,GBT
Haryana,Rohtak,28.89268,76.58941,RTT
Haryana,Rohtak,28.83762,76.80624,GBT
Haryana,Rohtak,28.89993,76.57092,GBT
Haryana,Rohtak,29.04241,76.28307,GBT
Haryana,Rohtak,28.76585,76.78122,GBT
Haryana,Rohtak,28.69056,76.96111,RTP
Haryana,Rohtak,28.70809,76.93095,RTP
Haryana,Rohtak,28.89509,76.60498,RTP
Haryana,Rohtak,28.82498,76.39014,RTP
Haryana,Rohtak,28.76341,76.72901,RTT
Haryana,Rohtak,28.88719,76.61071,LPBTS
Haryana,Rohtak,28.89742,76.58503,LPBTS
Haryana,Rohtak,28.89223,76.56126,RTT
Haryana,Rohtak,28.89596,76.59562,RTT
Haryana,Rohtak,28.88676,76.60861,RTT
Haryana,Rohtak,28.88966,76.59665,RTT
Haryana,Rohtak,28.88826,76.61378,RTT
Haryana,Rohtak,28.88221,76.62181,RTT
Haryana,Rohtak,28.89491,76.58746,RTT
Haryana,Rohtak,28.90685,76.59119,RTT
Haryana,Rohtak,28.79374,76.79043,GBT
Haryana,Rohtak,28.89484,76.55735,RTT
Haryana,Rohtak,28.90771,76.56729,RTT
Haryana,Rohtak,28.89217,76.61704,RTT
Haryana,Rohtak,28.90403,76.55694,RTT
Haryana,Rohtak,28.91156,76.58595,GBT
Haryana,Rohtak,28.88839,76.59821,RTT
Haryana,Rohtak,28.88892,76.61952,GBT
Haryana,Rohtak,28.89932,76.58944,RTT
Haryana,Rohtak,28.88236,76.61445,RTT
Haryana,Rohtak,28.89322,76.58408,RTT
Haryana,Rohtak,28.91071,76.59103,RTT
Haryana,Rohtak,28.89855,76.60394,RTT
Haryana,Rohtak,28.8958,76.58078,RTT
Haryana,Rohtak,28.88387,76.57834,RTT
Haryana,Rohtak,28.89095,76.61695,RTT
Haryana,Rohtak,28.90133,76.56819,RTT
Haryana,Rohtak,28.90026,76.58143,RTT
Haryana,Rohtak,28.90076,76.56649,GBT
Haryana,Rohtak,28.88995,76.62466,GBT
Haryana,Rohtak,28.88755,76.58338,GBT
Haryana,Rohtak,28.90021,76.58047,RTT
Haryana,Rohtak,28.82392,76.39815,GBT
Haryana,Rohtak,28.87404,76.64103,GBT
Haryana,Rohtak,28.89087,76.60496,RTT
Haryana,Rohtak,28.90665,76.58018,GBT
Haryana,Rohtak,28.89443,76.58525,RTT
Haryana,Rohtak,28.90548,76.5912,GBT
Haryana,Rohtak,28.90918,76.56852,GBT
Haryana,Rohtak,28.89121,76.56223,GBT
Haryana,Rohtak,28.89575,76.61179,RTT
Haryana,Rohtak,28.85906,76.66724,GBT
Haryana,Rohtak,28.93428,76.74351,GBT
Haryana,Rohtak,28.87925,76.59157,RTT
Haryana,Rohtak,28.83046,76.39347,GBT
Haryana,Rohtak,28.89733,76.57406,RTT
Haryana,Rohtak,28.88061,76.58036,GBT
Haryana,Rohtak,28.89978,76.58782,RTT
Haryana,Rohtak,28.89481,76.57973,RTT
Haryana,Rohtak,28.91627,76.59524,GBT
Haryana,Rohtak,28.82629,76.60966,GBT
Haryana,Rohtak,28.83029,76.68477,GBT
Haryana,Rohtak,28.90203,76.58553,RTT
Haryana,Rohtak,28.95568,76.29527,GBT
Haryana,Rohtak,28.85165,76.45418,GBT
Haryana,Rohtak,28.88983,76.58609,RTT
Haryana,Rohtak,28.89205,76.59296,RTT
Haryana,Rohtak,28.89488,76.65533,GBT
Haryana,Rohtak,28.85568,76.56709,GBT
Haryana,Rohtak,28.83051,76.72523,GBT
Haryana,Rohtak,28.90141,76.59581,RTT
Haryana,Rohtak,28.76011,76.48952,GBT
Haryana,Rohtak,28.81374,76.81525,GBT
Haryana,Rohtak,28.97729,76.30328,GBT
Haryana,Rohtak,28.76379,76.57313,GBT
Haryana,Rohtak,28.97081,76.56339,GBT
Haryana,Rohtak,28.90143,76.60585,RTT
Haryana,Rohtak,28.90575,76.59963,GBT
Haryana,Rohtak,28.89593,76.55711,GBT
Haryana,Rohtak,28.89234,76.58203,RTT
Haryana,Rohtak,28.89505,76.57663,RTT
Haryana,Rohtak,28.90072,76.61906,GBT
Haryana,Rohtak,28.90955,76.48179,GBT
Haryana,Sirsa,29.47539,75.06001,COW(GBT)
Haryana,Sirsa,29.9614,74.69521,RTP
Haryana,Sirsa,29.47017,75.08022,COW(GBT)
Haryana,Sirsa,29.52172,74.83606,RTT
Haryana,Sirsa,29.52626,75.03521,RTT
Haryana,Sirsa,29.54145,75.06891,RTT
Haryana,Sirsa,29.496819,75.222303,GBT
Haryana,Sirsa,29.52789,75.02571,RTT
Haryana,Sirsa,29.53266,75.06322,GBT
Haryana,Sirsa,29.52825,75.02016,RTT
Haryana,Sirsa,29.52362,75.01863,GBT
Haryana,Sirsa,29.52833,75.09496,GBT
Haryana,Sirsa,29.53075,75.07589,RTT
Haryana,Sirsa,29.51902,75.04887,GBM
Haryana,Sirsa,29.51904,75.02901,GBT
Haryana,Sirsa,29.533128,75.038222,RTT
Haryana,Sirsa,29.54572,75.09719,GBT
Haryana,Sirsa,29.53212,75.00872,GBT
Haryana,Sirsa,29.55966,75.06292,RTT
Haryana,Sirsa,29.97309,74.70483,GBT
Haryana,Sirsa,29.95757,74.70744,GBT
Haryana,Sirsa,29.94899,74.69062,GBM
Haryana,Sirsa,29.55241,75.03046,RTP
Haryana,Sirsa,29.41396,74.70039,GBT
Haryana,Sirsa,29.74366,74.84963,GBT
Haryana,Sirsa,29.96307,74.70554,GBT
Haryana,Sirsa,29.94666,74.73598,GBT
Haryana,Sirsa,29.80443,74.85124,GBT
Haryana,Sirsa,29.28158,75.29851,RTT
Haryana,Sirsa,29.82476,74.79455,GBT
Haryana,Sirsa,29.78689,74.51408,GBT
Haryana,Sirsa,29.47459,75.05813,GBT
Haryana,Sirsa,29.52353,75.03589,RTT
Haryana,Sirsa,29.60392,74.61731,GBT
Haryana,Sirsa,29.56202,74.63593,GBT
Haryana,Sirsa,29.49376,75.00268,GBT
Haryana,Sirsa,29.36503,75.00023,GBT
Haryana,Sirsa,29.53146,75.15233,GBT
Haryana,Sirsa,29.49973,75.04023,RTP
Haryana,Sirsa,29.65908,74.96807,GBT
Haryana,Sirsa,29.53057,75.14919,GBT
Haryana,Sirsa,29.52473,75.26855,GBT
Haryana,Sirsa,29.76124,74.89561,GBT
Haryana,Sirsa,29.53126,75.01469,GBT
Haryana,Sirsa,29.45238,74.66251,GBT
Haryana,Sirsa,29.52285,74.84421,GBT
Haryana,Sirsa,29.44315,74.66181,GBT
Haryana,Sirsa,29.52503,74.83691,GBT
Haryana,Sirsa,29.55218,75.05509,GBT
Haryana,Sirsa,29.97178,74.70308,GBT
Haryana,Sirsa,29.83179,74.98249,GBT
Haryana,Sirsa,29.84706,74.82376,GBT
Haryana,Sirsa,29.90776,74.77099,GBT
Haryana,Sirsa,29.73666,75.20503,GBT
Haryana,Sirsa,29.61936,74.85795,GBT
Haryana,Sirsa,29.85976,74.61164,GBT
Haryana,Sirsa,29.70321,74.91179,GBT
Haryana,Sirsa,29.51264,75.18179,GBT
Haryana,Sirsa,29.42821,74.93356,GBT
Haryana,Sirsa,29.80334,75.19154,GBT
Haryana,Sirsa,29.77819,75.12028,GBT
Haryana,Sirsa,29.41562,74.78038,GBT
Haryana,Sirsa,29.49939,74.88771,GBT
Haryana,Sirsa,29.84732,74.91059,GBT
Haryana,Sirsa,29.49521,74.63545,GBT
Haryana,Sirsa,29.42438,74.74169,GBT
Haryana,Sirsa,29.63161,74.63324,GBT
Haryana,Sirsa,29.47269,74.95217,GBT
Haryana,Sirsa,29.54468,75.21503,GBT
Haryana,Sirsa,29.89534,74.63647,GBT
Haryana,Sirsa,29.63973,75.14744,GBT
Haryana,Sirsa,29.69873,75.00757,GBT
Haryana,Sirsa,29.62743,74.98325,GBT
Haryana,Sirsa,29.61143,75.11192,GBT
Haryana,Sirsa,29.29129,75.15859,GBT
Haryana,Sirsa,29.76437,74.94406,GBT
Haryana,Sirsa,29.88749,74.71818,GBT
Haryana,Sirsa,29.86131,74.72336,GBT
Haryana,Sirsa,29.36344,75.05567,GBT
Haryana,Sirsa,29.59847,75.01452,GBT
Haryana,Sirsa,29.76608,74.98791,GBT
Haryana,Sirsa,29.61804,75.17004,GBT
Haryana,Sirsa,29.72638,75.12182,GBT
Haryana,Sirsa,29.80571,74.58374,GBT
Haryana,Sirsa,29.77864,75.02643,GBT
Haryana,Sirsa,29.72169,74.87649,GBT
Haryana,Sirsa,29.74356,74.84865,GBT
Haryana,Sirsa,29.25921,75.14433,GBT
Haryana,Sirsa,29.82908,74.62291,GBT
Haryana,Sirsa,29.51415,74.66789,GBT
Haryana,Sirsa,29.25133,75.09285,GBT
Haryana,Sirsa,29.78489,74.60864,GBT
Haryana,Sirsa,29.80087,74.98117,GBT
Haryana,Sirsa,29.84477,74.55424,GBT
Haryana,Sirsa,29.70972,74.80144,GBT
Haryana,Sirsa,29.32409,75.08327,GBT
Haryana,Sirsa,29.40872,74.65268,GBT
Haryana,Sirsa,29.60504,74.78599,GBT
Haryana,Sirsa,29.51115,74.96818,GBT
Haryana,Sirsa,29.60945,74.72206,GBT
Haryana,Sirsa,29.39621,74.98703,GBT
Haryana,Sirsa,29.46652,75.06702,GBT
Haryana,Sirsa,29.54478,75.02431,RTT
Haryana,Sirsa,29.53424,75.03035,RTT
Haryana,Sirsa,29.53413,75.04135,RTT
Haryana,Sirsa,29.95852,74.69826,RTT
Haryana,Sirsa,29.96571,74.69859,RTT
Haryana,Sirsa,29.53659,75.02217,RTT
Haryana,Sirsa,29.54015,75.04675,RTT
Haryana,Sirsa,29.56046,75.02342,RTT
Haryana,Sirsa,29.53108,75.02277,RTT
Haryana,Sirsa,29.54432,75.05725,RTT
Haryana,Sirsa,29.53917,75.02934,RTP
Haryana,Sirsa,29.60693,75.10827,GBT
Haryana,Sirsa,29.62368,74.99359,GBT
Haryana,Sirsa,29.4089,75.12605,GBT
Haryana,Sirsa,29.92729,74.67627,GBT
Haryana,Sirsa,29.82721,75.027896,GBT
Haryana,Sirsa,29.362097,75.05142,GBT
Haryana,Sirsa,29.28444,75.21901,GBT
Haryana,Sirsa,29.45536,75.19583,GBT
Haryana,Sirsa,29.45863,74.6575,GBT
Haryana,Sirsa,29.521223,75.000801,GBT
Haryana,Sirsa,29.54187,75.0582,GBT
Haryana,Sirsa,29.52414,75.045612,GBT
Haryana,Sirsa,29.54457,75.21837,GBT
Haryana,Sirsa,29.37032,75.12651,GBT
Haryana,Sirsa,29.506046,75.037957,GBT
Haryana,Sirsa,29.524933,75.268356,GBT
Haryana,Sirsa,29.528951,75.042157,RTT
Haryana,Sirsa,29.52954,75.11384,GBT
Haryana,Sirsa,29.532133,75.029299,RTT
Haryana,Sirsa,29.53259,75.024369,GBT
Haryana,Sirsa,29.53281,75.01671,RTT
Haryana,Sirsa,29.534825,75.03292,RTT
Haryana,Sirsa,29.53531,75.04611,RTT
Haryana,Sirsa,29.54298,75.02529,RTP
Haryana,Sirsa,29.55122,75.04188,GBT
Haryana,Sirsa,29.7825,74.74936,GBT
Haryana,Sirsa,29.83191,74.97861,GBT
Haryana,Sirsa,29.861539,74.614118,GBT
Haryana,Sirsa,29.553455,75.05886,RTT
Haryana,Sirsa,29.78359,74.52151,GBT
Haryana,Sirsa,29.67946,75.12324,GBT
Haryana,Sirsa,29.6553,75.06082,GBT
Haryana,Sirsa,29.63118,75.14977,GBT
Haryana,Sirsa,29.71126,74.76274,GBT
Haryana,Sirsa,29.71188,74.6304,GBT
Haryana,Sirsa,29.53483,74.73732,GBT
Haryana,Sirsa,29.78626,74.61091,GBT
Haryana,Sirsa,29.29059,75.15695,GBT
Haryana,Sirsa,29.427,74.9277,GBT
Haryana,Sirsa,29.43261,74.88464,GBT
Haryana,Sirsa,29.9078,74.76818,GBT
Haryana,Sirsa,29.82951,74.83593,GBT
Haryana,Sirsa,29.84355,74.55619,GBT
Haryana,Sirsa,29.49254,74.63036,GBT
Haryana,Sirsa,29.5163,75.17211,GBT
Haryana,Sirsa,29.62973,75.10999,GBT
Haryana,Sirsa,29.95614,74.8412,GBT
Haryana,Sirsa,29.56366,74.57802,GBT
Haryana,Sirsa,29.69519,75.00492,GBT
Haryana,Sirsa,29.41859,74.78142,GBT
Haryana,Sirsa,29.969552,74.698123,GBT
Haryana,Sirsa,29.56576,74.67885,GBT
Haryana,Sirsa,29.95973,74.71632,GBT
Haryana,Sirsa,29.45413,74.66681,GBT
Haryana,Sirsa,29.44304,74.66071,GBT
Haryana,Sirsa,29.3246,75.08742,GBT
Haryana,Sirsa,29.65834,74.97122,GBT
Haryana,Sirsa,29.46017,75.26304,GBT
Haryana,Sirsa,29.86307,75.05768,GBT
Haryana,Sirsa,29.91668,74.82738,GBT
Haryana,Sirsa,29.70273,74.90811,GBT
Haryana,Sirsa,29.59826,75.01076,GBT
Haryana,Sirsa,29.32902,74.98544,GBT
Haryana,Sirsa,29.34422,75.21583,GBT
Haryana,Sirsa,29.60202,74.62251,GBT
Haryana,Sirsa,29.42062,75.01436,GBT
Haryana,Sirsa,29.62176,74.8575,GBT
Haryana,Sirsa,29.66594,74.71139,GBT
Haryana,Sirsa,29.86005,74.72737,GBT
Haryana,Sirsa,29.77035,74.90321,GBT
Haryana,Sirsa,29.50081,74.88823,GBT
Haryana,Sirsa,29.85721,74.90536,GBT
Haryana,Sirsa,29.52078,74.84455,GBT
Haryana,Sirsa,29.46838,74.79435,GBT
Haryana,Sirsa,29.71963,74.70066,GBT
Haryana,Sirsa,29.46378,75.10199,GBT
Haryana,Sirsa,29.66204,74.78965,GBT
Haryana,Sirsa,29.58442,74.96214,GBT
Haryana,Sirsa,29.5688,74.89121,GBT
Haryana,Sirsa,29.79873,74.82712,GBT
Haryana,Sirsa,29.90321,74.57006,GBT
Haryana,Sirsa,29.89109,74.72719,GBT
Haryana,Sirsa,29.59175,75.06923,GBT
Haryana,Sirsa,29.50106,74.70316,GBT
Haryana,Sirsa,29.54978,75.18622,GBT
Haryana,Sirsa,29.47467,74.95111,GBT
Haryana,Sirsa,29.42113,75.07094,GBT
Haryana,Sirsa,29.95624,74.69732,GBT
Haryana,Sirsa,29.42429,74.65876,GBT
Haryana,Sirsa,29.52442,74.82579,GBT
Haryana,Sirsa,29.83404,74.96983,GBT
Haryana,Sirsa,29.77622,75.07133,GBT
Haryana,Sirsa,29.54397,75.01636,GBT
Haryana,Sirsa,29.53352,75.05514,GBT
Haryana,Sirsa,29.552231,75.024353,GBT
Haryana,Sirsa,29.52702,75.03132,GBT
Haryana,Sirsa,29.52344,75.02094,GBT
Haryana,Sirsa,29.50763,74.96594,GBT
Haryana,Sirsa,29.44108,75.16882,GBT
Haryana,Sirsa,29.86349,74.77962,GBT
Haryana,Sirsa,29.90567,74.88756,GBT
Haryana,Sirsa,29.34081,74.63094,GBT
Haryana,Sirsa,29.53831,75.03709,COW(GBT)
Haryana,Sirsa,29.54641,75.05114,RTP
Haryana,Sirsa,29.54689,75.04995,RTP
Haryana,Sirsa,29.72434,75.11692,GBT
Haryana,Sirsa,29.74897,74.80132,GBT
Haryana,Sirsa,29.92521,74.67861,GBT
Haryana,Sirsa,29.63345,74.92457,GBT
Haryana,Sirsa,29.80678,74.90047,GBT
Haryana,Sirsa,29.73769,74.95727,GBT
Haryana,Sirsa,29.89565,74.63636,GBT
Haryana,Sirsa,29.51013,75.03756,RTT
Haryana,Sirsa,29.53828,75.02951,GBT
Haryana,Sirsa,29.96449,74.70594,GBT
Haryana,Sirsa,29.45174,74.66123,GBT
Haryana,Sirsa,29.54509,74.72337,GBT
Haryana,Sirsa,29.36759,75.12743,GBT
Haryana,Sirsa,29.83154,74.98249,GBT
Haryana,Sirsa,29.73932,75.20613,GBT
Haryana,Sirsa,29.70719,74.92639,GBT
Haryana,Sirsa,29.86064,74.61334,GBT
Haryana,Sirsa,29.55771,75.02738,GBT
Haryana,Sirsa,29.95501,74.83625,GBT
Haryana,Sirsa,29.51687,75.17377,GBT
Haryana,Sirsa,29.65864,75.06271,GBT
Haryana,Sirsa,29.41225,74.78329,GBT
Haryana,Sirsa,29.53753,75.05315,GBT
Haryana,Sirsa,29.71558,74.76475,GBT
Haryana,Sirsa,29.78319,74.67392,GBT
Haryana,Sirsa,29.50394,74.70383,GBT
Haryana,Sirsa,29.52715,75.01221,GBT
Haryana,Sirsa,29.53124,75.04663,GBT
Haryana,Sirsa,29.77771,75.12218,GBT
Haryana,Sirsa,29.28792,75.21472,GBT
Haryana,Sirsa,29.57508,75.15076,GBT
Haryana,Sirsa,29.80318,75.19163,GBT
Haryana,Sirsa,29.59876,74.62629,GBT
Haryana,Sirsa,29.80108,74.85292,GBT
Haryana,Sirsa,29.66121,74.96941,GBT
Haryana,Sirsa,29.52441,75.03325,RTT
Haryana,Sirsa,29.53117,75.02286,RTT
Haryana,Sirsa,29.52481,75.03261,GBT
Haryana,Sirsa,29.78409,74.74046,GBT
Haryana,Sirsa,29.36762,75.12759,GBT
Haryana,Sirsa,29.64047,75.14693,GBT
Haryana,Sirsa,29.95643,74.83508,GBT
Haryana,Sirsa,29.61912,74.85809,GBT
Haryana,Sirsa,29.43349,74.88021,GBT
Haryana,Sirsa,29.77966,74.67306,GBT
Haryana,Sirsa,29.33718,74.98504,GBT
Haryana,Sirsa,29.47754,74.95138,GBT
Haryana,Sirsa,29.46021,75.10767,GBT
Haryana,Sirsa,29.56228,74.63252,GBT
Haryana,Sirsa,29.85862,74.88728,GBT
Haryana,Sirsa,29.28816,75.15231,GBT
Haryana,Sirsa,29.89685,74.57239,GBT
Haryana,Sirsa,29.56072,74.77949,GBT
Haryana,Sirsa,29.54433,75.11181,GBT
Haryana,Sirsa,29.59716,75.01052,GBT
Haryana,Sirsa,29.69765,75.00772,GBT
Haryana,Sirsa,29.65955,74.78982,GBT
Haryana,Sirsa,29.57969,75.14955,GBT
Haryana,Sirsa,29.59251,75.07023,GBT
Haryana,Sirsa,29.54318,74.93961,GBT
Haryana,Sirsa,29.86688,74.96252,GBT
Haryana,Sirsa,29.46149,74.81994,GBT
Haryana,Sirsa,29.49733,75.22146,GBT
Haryana,Sirsa,29.83869,75.05013,GBT
Haryana,Sirsa,29.86281,74.77601,GBT
Haryana,Sirsa,29.59698,74.67816,GBT
Haryana,Sirsa,29.57401,74.89091,GBT
Haryana,Sirsa,29.36055,75.05556,GBT
Haryana,Sirsa,29.68258,75.12012,GBT
Haryana,Sirsa,29.34167,75.21632,GBT
Haryana,Sirsa,29.41406,74.69946,GBT
Haryana,Sirsa,29.66214,74.71007,GBT
Haryana,Sirsa,29.70883,75.05662,GBT
Haryana,Sirsa,29.633321,74.92379,GBT
Haryana,Sirsa,29.40641,75.11959,GBT
Haryana,Sirsa,29.44854,74.71305,GBT
Haryana,Sirsa,29.72426,74.69802,GBT
Haryana,Sirsa,29.91726,74.83097,GBT
Haryana,Sirsa,29.29652,75.08252,GBT
Haryana,Sirsa,29.75933,74.90088,GBT
Haryana,Sirsa,29.65929,74.96783,GBT
Haryana,Sirsa,29.485161,75.052181,GBT
Haryana,Sirsa,29.92754,74.72011,GBT
Haryana,Sirsa,29.53102,75.24549,GBT
Haryana,Sirsa,29.52351,74.834387,GBT
Haryana,Sirsa,29.53441,75.04541,RTT
Haryana,Sirsa,29.53466,75.02541,RTT
Haryana,Sirsa,29.83058,74.97663,RTT
Haryana,Sirsa,29.53455,75.03452,RTT
Haryana,Sirsa,29.62052,74.93235,GBT
Haryana,Sirsa,29.43896,74.96423,GBT
Haryana,Sirsa,29.55251,75.04255,GBT
Haryana,Sirsa,29.73368,74.73185,GBT
Haryana,Sirsa,29.42002,75.00904,GBT
Haryana,Sirsa,29.36444,75.00025,GBT
Haryana,Sirsa,29.45449,74.57497,GBT
Haryana,Sirsa,29.53919,75.04265,GBT
Haryana,Sirsa,29.44079,75.04584,GBT
Haryana,Sirsa,29.56999,74.98966,GBT
Haryana,Sirsa,29.45916,74.66441,GBT
Haryana,Sirsa,29.92742,74.67615,GBT
Haryana,Sirsa,29.83112,75.08414,GBT
Haryana,Sirsa,29.60307,75.20669,GBT
Haryana,Sirsa,29.86687,75.04551,GBT
Haryana,Sirsa,29.46979,74.79065,GBT
Haryana,Sirsa,29.92101,74.79381,GBT
Haryana,Sirsa,29.39973,75.18726,GBT
Haryana,Sirsa,29.52156,75.04121,RTT
Haryana,Sirsa,29.54307,75.01643,RTT
Haryana,Sirsa,29.52085,75.00293,GBT
Haryana,Sirsa,29.74542,74.79898,GBT
Haryana,Sirsa,29.52749,75.03611,RTP
Haryana,Sirsa,29.53258,75.00864,RTT
Haryana,Sirsa,29.51647,75.16541,GBT
Haryana,Sirsa,29.53852,75.05637,RTP
Haryana,Sirsa,29.45569,75.20029,GBT
Haryana,Sirsa,29.50497,75.10001,GBT
Haryana,Sirsa,29.54476,75.11286,GBT
Haryana,Sirsa,29.92857,74.92487,GBT
Haryana,Sirsa,29.46162,74.81998,GBT
Haryana,Sirsa,29.53793,75.01957,RTT
Haryana,Sirsa,29.45594,74.66679,GBT
Haryana,Sirsa,29.74298,75.20447,GBT
Haryana,Sirsa,29.71179,74.63021,GBT
Haryana,Sirsa,29.46999,75.00025,GBT
Haryana,Sirsa,29.62323,74.90923,GBT
Haryana,Sirsa,29.83993,74.969051,RTT
Haryana,Sirsa,29.77656,75.06928,RTT
Haryana,Sirsa,29.52584,74.92111,GBM
Haryana,Sirsa,29.58187,75.02004,GBT
Haryana,Sirsa,29.53316,75.05988,RTT
Haryana,Sirsa,29.54285,75.02784,RTT
Haryana,Sirsa,29.44724,74.66793,GBT
Haryana,Sirsa,29.53103,75.02836,RTT
Haryana,Sirsa,29.49577,75.13101,GBT
Haryana,Sirsa,29.40047,74.68769,GBT
Haryana,Sirsa,29.35349,75.12621,RTT
Haryana,Sirsa,29.44073,74.67336,GBT
Haryana,Sirsa,29.52851,75.05457,RTT
Haryana,Sirsa,29.66202,74.99965,GBT
Haryana,Sirsa,29.30154,75.14642,GBT
Haryana,Sirsa,29.33851,75.01583,GBT
Haryana,Sirsa,29.24543,75.21992,GBM
Haryana,Sirsa,29.55356,74.85746,GBT
Haryana,Sirsa,29.81605,74.76293,GBT
Haryana,Sirsa,29.47788,75.25439,GBT
Haryana,Sirsa,29.85487,75.01195,GBT
Haryana,Sirsa,29.53804,75.01091,GBT
Haryana,Sirsa,29.51063,74.87448,GBT
Haryana,Sirsa,29.42274,74.82058,GBT
Haryana,Sirsa,29.46072,74.88466,GBT
Haryana,Sirsa,29.33236,75.19057,GBT
Haryana,Sirsa,29.54647,75.06427,RTP
Haryana,Sirsa,29.36929,75.09752,GBT
Haryana,Sirsa,29.54447,74.88245,GBM
Haryana,Sirsa,29.42306,74.83555,GBT
Haryana,Sirsa,29.50302,75.03993,RTT
Haryana,Sirsa,29.54023,75.05192,RTT
Haryana,Sirsa,29.45084,74.66984,RTT
